word	tags	comments
SIDE	LY Space 	2% idiom-adv: "Side by side"--alongside of 
SLICE	Noun Space 	
SLIGHT	Modif Space Weak Undrst 	14% adj: Small, insignificant in degree, size or extent 
SLOT	Noun Space 	
SOMEWHERE	LY Space Undrst 	adv: At (in, to) some place 
SOUTH	Noun Space 	67% noun-adv-adj: The compass direction, (anything) in, of, to, toward,  or facing this direction; often used as part of the title of a country  or geographical region, or of someone inhabiting or something pertaining  to the country or region, as "south 
SOUTHEAST	Noun Space 	
SOUTHERN	Modif Space 	adj: Of or about the south, especially the southeast of the united states 
SOUTHWEST	Noun Space 	
SPACE	Noun Space PFREQ 	92% noun-adj: Unlimited or indefinite three-dimensional expanse; a specific  empty or available area or volume (6) 
SPAN	Noun Space 	
SPAN	IAV SUPV Space 	
SPREAD	Noun Space 	14% noun-adj: Expansion, diffusion 
SQUARE	Noun Space 	
SQUAT	Modif Space 	
SQUEEZE	Noun Space 	
STRAIGHT	Modif Space 	44% adj-adv: Not crooked, without deviation, in a line, in order 
STRAIGHT	LY Space Ovrst 	38% adv: Directly 
STRATUM	Noun Space 	
STRETCH	Noun ABS DIST Space 	
STUFF	IAV SUPV Strng Actv Space 	7% verb: To fill, pack tight, cram 
SURROUND	Modif Space Weak Psv 	3% adj: "Surrounded"--enclosed, encompassed 
TALL	Modif Space DIM Strng 	
THENCE	LY Space 	
THERE	LY Space 	38% adv: Locative--in that place--'he was there' 
THEREFROM	LY Space 	
THEREIN	LY Space 	
THERETO	LY Space 	
THICK	Modif Space DIM Strng 	
THICKNESS	Noun Space 	
THIN	Modif Space DIM Weak 	
THROUGH	PREP Space 	65% prep-adv: From one position to another, in space or time--'a walk  through the woods,' 'we waited through the night' 
THROUGHOUT	PREP Space 	prep-adv: Everywhere, from beginning to end 
TOP	Noun Space PFREQ 	97% noun-adj: The highest point or part of anything, one who occupies  the highest position, highest in degree, situated at the highest point,  greatest, the upperside 
TOWARD	PREP Space 	77% prep: To, in the direction of (including time) 
TOWERING	Modif Space DIM Ovrst 	
UNTO	PREP Space 	
UP	PREP LY Space 	prep-adv: Toward a higher, more prominent or final position, into or in  existence or operation (much less frequent) 
UPON	PREP Space 	prep: Used as equivalent for 'on' 
UPPER	Modif Space POS 	
UPPERMOST	Pos Modif Pstv Strng Ovrst Comp EST Space 	
UPRIGHT	Pos Modif Space POS Pstv Strng 	
UPWARD	Pos LY Dimn Space 	
VACUUM	Noun Space 	
VECTOR	Noun Space 	
VERTICAL	Modif Space POS 	
VIA	PREP Space 	
WAY	Noun Space 	4% noun: Distance--'a long way,' 'all the way' 
WAY	LY Space 	1% adv: Far--'way down the river' 
WEST	Noun Space 	noun-adv-adj: The compass direction, in, of, to, toward or facing this  direction, the western part of the earth, especially west europe and north  america, the western part of the u.s.; used as part of the title of various  countries or geographic region 
WESTERN	Modif Space 	adj: In, of, from or toward the west 
WESTWARD	LY Space 	
WHERE	LY INT Space 	13% adv: In, at, to, or from what place or position 
WHERE	CONJ CONJ2 PFREQ Space 	86% conj: In, at, to, or from what place or position, or the place or  position in, at, to, or from which . . . 
WHERE	PRON Space 	0% pron: What place--"where do you come from"--interrogative 
WHEREIN	LY Space 	
WHEREVER	CONJ CONJ2 LY Ovrst Space 	conj: In, at, to whatever place or condition 
WIDE	Modif Space DIM Strng 	62% adj: Broad, far-reaching, inclusive 
WIDE	LY Space Strng 	14% adv: "Widely"--broadly 
WIDE	Modif Space DIM Strng 	16% adj: "Wider"--comparative of sense 1 
WIDE	Modif Space DIM Strng 	0% adj: "Widest"--superlative of sense 1 
WIDESPREAD	Modif Space Ovrst Strng 	
WIDTH	Noun ABS DIST Space 	
WIND	Noun Actv Space 	0% adj: "Winding"--twisting 
YARD	Noun ABS DIST Space 	25% noun: A unit of linear measure, equal to three feet. 
YONDER	Modif Space 	
