word	tags	comments
INVALID	IndAdj Neg Modif Eval Vice 	
INVOLVE	Neg Modif Vice Ngtv 	4% adj-adv: 'involved'--complicated 
IRONIC	Neg Modif Vice Ngtv Undrst 	
IRONY	Neg Noun Vice Ngtv Undrst 	
IRRATIONAL	Neg Modif Vice EVAL Ngtv Psv 	
IRRESPONSIBLE	Neg Modif Vice EVAL Negate Ngtv Weak 	
LACK	Neg Noun Ngtv Weak Psv Vice 	70% noun: Dearth, need, absence, deficit 
LACK	Neg Modif Vice Ngtv Weak Psv 	19% adj: "Lacking"--wanting, absent, deficient (in) 
LAZY	Neg Modif Vice Ngtv Weak Psv 	
LIMIT	Neg Modif Power Actv Vice Ngtv 	2% adj: "Limiting"--restricting 
LIMITATION	Neg Noun Ngtv Vice 	
LIQUIDATION	Neg Noun Ngtv Strng Actv ECON Econ* Hostile Vice 	
LITTER	Neg Noun Ngtv Vice 	
LOAD	Neg Modif Vice EVAL Ngtv 	15% adj: "Loaded"--biased (loaded question, dice) 
LOSS	Neg Noun Vice Ngtv Weak 	noun: Detriment or disadvantage from failure to keep, have, or get- or  that which is lost 
LOST	Neg Modif Vice Ngtv Weak Psv 	31% adj: Missing, confused, immersed, without knowledge of where one is  (of people)--"i am lost"--"he was lost in thought" 
LOVELESS	Neg Modif Vice Affil Ngtv Psv 	
LUDICROUS	IndAdj Neg Modif Eval Vice 	
LUNATIC	Neg Noun HU Role Eval Vice 	
MAD	Neg Modif Ngtv Weak Psv Vice 	10% adj-noun: Insane, crazy, those who are insane or crazy 
MADMAN	Neg Noun HU Role Vice 	
MADNESS	Neg Noun Eval Vice 	
MALADJUSTED	Neg Modif Vice Ngtv Weak 	
MALADJUSTMENT	Neg Noun Vice Ngtv Weak 	
MANNER	Modif Vice 	0% adj: "Mannered"--affected 
MANSLAUGHTER	Neg Noun Hostile Legal Ngtv Vice 	
MAR	Neg Noun Vice Ngtv Strng Actv 	
