word	tags	comments
STROKE	Noun Work 	
TABLE	IAV SUPV Polit* Work 	1% verb: To put away an issue for discussion in the future 
TAILOR	IAV SUPV Work 	
TEMPER	IAV Neg SUPV Work Ngtv 	
TILL	IAV SUPV Work Actv Strng 	0% verb: To cultivate 
TOIL	IAV Neg SUPV Actv Work 	
TOUCH	IAV SUPV Work 	0% idiom-verb: "Touch up" 
TREAT	IAV SUPV Work Actv PFREQ 	95% verb: To deal with in a specified manner, minister to, handle 
TURN	DAV SUPV Work Actv 	19% verb: Transitive--to rotate, cause to move around or change direction,  position, setting 
TWIST	DAV SUPV Work Actv 	
UNDID	IAV Neg SUPV ED Work Hostile Negate Ngtv Actv 	
UNDO	IAV Neg SUPV Work Hostile Negate Ngtv Actv 	
UNDONE	IAV Neg SUPV ED Work Hostile Negate Ngtv Psv 	
USE	DAV SUPV Work Actv 	48% verb: To employ 
UTILIZATION	Pos Noun Work Other 	
UTILIZE	IAV Pos SUPV Actv Work Other 	
VACUUM	DAV SUPV Work 	
WASH	DAV SUPV Work Actv PFREQ 	85% verb: To clean 
WASTE	IAV Neg SUPV Work Ngtv Weak Econ* 	66% verb: To use inefficiently or unproductively 
WATER	IAV SUPV Work 	4% verb: To give, shed, or spray with water 
WAX	IAV SUPV Work 	
WEAR	DAV SUPV Work Actv PFREQ 	93% verb: To have on 
WEIGHT	Noun Strng Work Affil 	9% noun: "To pull one's weight" to do one's share 
WIND	DAV SUPV Work Actv 	10% verb: To turn or twist 
WIPE	DAV SUPV Work Actv 	
WIRE	IAV SUPV Work Actv 	
WORK	DAV SUPV Work Actv 	40% verb: To do work, to be employed; to be in operation, to function  (much less frequent) 
WORKMANSHIP	Pos Noun Try Work Eval Qual 	
WORN	DAV SUPV Work ED 	10% verb: Past tense of "wear"--had on 
WOUND	DAV SUPV Work Actv 	7% verb: Past of wind 
WRAP	DAV SUPV Work Actv 	
