word	tags	comments
THRIVE	SV Pos SUPV Actv Strng Natpro Incr 	
THROW	IAV Neg SUPV Ngtv Natpro 	1% verb: "Throw up" - to vomit 
TWITCH	IAV Neg SUPV Psv Move Natpro 	
UNHEALTHY	IndAdj Neg Modif Natpro Weak 	
UNNATURAL	IndAdj Neg Modif Natpro 	
VITALITY	Pos Noun Pstv Virtue Strng Natpro 	
VOMIT	Neg Noun Natpro 	
WAKE	DAV SUPV PFREQ Natpro 	80% verb: Become awake 
WAKE	Noun Natpro 	1% noun-adj: "Waking"--being or becoming awake 
WARM	DAV Pos SUPV Pstv Natpro 	19% verb: To make or become physically warm, heat; to inspire with friendly  feelings or incite enthusiasm (2) 
WAY	Modif Natpro 	0% idiom-adj: 'in the family way'--pregnant 
WEED	Neg Noun Object Natpro Hostile 	
WILT	IAV Neg SUPV Psv Natpro Compl Decr 	
WOOD	Noun Object Natpro 	54% noun: Lumber, fuel, the material 
WRETCH	IAV Neg SUPV Actv Pain Natpro 	
YAWN	IAV Neg SUPV Psv Comform Natpro 	
